来源文件,状态字段,比较符,值(片段)
new_deposit.pbl/u_deposit_report.sru,is_wh_filter,=,''
new_deposit.pbl/u_deposit_report.sru,useflg,=,'1'
new_deposit.pbl/u_deposit_report.sru,useflg,=,'0'
new_deposit.pbl/u_deposit_report_ed2.sru,is_wh_filter,=,''
new_deposit.pbl/u_deposit_report_ed2.sru,useflg,=,'1'
new_deposit.pbl/u_deposit_report_ed2.sru,useflg,=,'0'
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,is_wh_filter,=,''
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,current_status,IN,"(""+ LEFT(LS_STATUS,LEN(LS_STATUS)"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,is_wh_filter,=,''
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,current_status,IN,"(""+ LEFT(LS_STATUS,LEN(LS_STATUS)"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,current_status,=,"'""+ls_status +""'"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru,current_status,=,"'""+ls_status +""'"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,is_wh_filter,=,''
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,current_status,IN,"(""+ LEFT(LS_STATUS,LEN(LS_STATUS)"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,is_wh_filter,=,''
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,current_status,IN,"(""+ LEFT(LS_STATUS,LEN(LS_STATUS)"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,current_status,=,"'""+ls_status +""'"
new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru,current_status,=,"'""+ls_status +""'"
new_deposit.pbl/u_iv_invlimit.sru,is_classcd,=,''
new_deposit.pbl/u_iv_invlimit.sru,is_itemcd,=,''
new_deposit.pbl/u_iv_invlimit.sru,is_classcd,=,''
new_deposit.pbl/u_iv_invlimit.sru,useflg,=,'1'
new_deposit.pbl/u_iv_invlimit.sru,is_itemcd,=,''
new_deposit.pbl/u_iv_invlimit.sru,is_itemcd,=,'~'
new_deposit.pbl/u_iv_invlimit.sru,is_itemcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_classcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_itemcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_custcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_custcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,useflg,=,'1'
new_deposit.pbl/u_mm_bom_search_ed1.sru,useflg,=,'1'
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_itemcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_itemcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_classcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_classcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_classcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_itemcd,=,''
new_deposit.pbl/u_mm_bom_search_ed1.sru,is_itemcd,=,''
new_deposit.pbl/u_plan_befor_new.sru,is_billtype,=,'PL'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,is_group,=,'Y'
new_deposit.pbl/u_plan_befor_new.sru,is_group,=,'X'
new_deposit.pbl/u_plan_befor_new.sru,is_group,=,'N'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,useflg,=,'1'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'09'
new_deposit.pbl/u_plan_befor_new.sru,current_status,=,'9'
new_deposit.pbl/u_plan_befor_new.sru,current_status,=,'9'
new_deposit.pbl/u_plan_befor_new.sru,current_status,=,'9'
new_deposit.pbl/u_plan_befor_new.sru,current_status,=,'9'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'09'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'00'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'09'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'新增'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'修改'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'查看'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'00'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'查看'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'修改'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'01'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'修改'
new_deposit.pbl/u_plan_befor_new.sru,is_edit,=,'0'
new_deposit.pbl/u_plan_befor_new.sru,is_title,=,'修改'
new_deposit.pbl/u_plan_befor_new.sru,status,=,'00'
new_deposit.pbl/u_plan_report.sru,is_itemcds,=,''
new_deposit.pbl/u_plan_report.sru,is_itemnms,=,''
new_deposit.pbl/u_plan_report.sru,is_itemclasscds,=,''
new_deposit.pbl/u_plan_report.sru,is_itemclassnms,=,''
new_deposit.pbl/u_plan_report.sru,is_itemcds,=,''
new_deposit.pbl/u_plan_report.sru,is_itemnms,=,''
new_deposit.pbl/u_plan_report.sru,is_classcds,=,''
new_deposit.pbl/u_plan_report.sru,is_classnms,=,''
new_deposit.pbl/u_plan_report.sru,is_classcds,=,''
new_deposit.pbl/u_plan_report.sru,is_classnms,=,''
new_deposit.pbl/u_plan_report.sru,is_itemcds,=,''
new_deposit.pbl/u_plan_report.sru,is_itemnms,=,''
new_deposit.pbl/u_startpage_tit10.sru,is_value,<>,''
new_deposit.pbl/u_trans_in_ed1.sru,useflg,=,'1'
new_deposit.pbl/w_deposit_list_confrim.srw,useflg,=,'1'
new_deposit.pbl/w_invlimit_edit.srw,useflg,=,'1'
new_deposit.pbl/w_invlimit_edit.srw,useflg,=,'1'
new_deposit.pbl/w_invlimit_edit.srw,useflg,=,'1'
new_deposit.pbl/w_invlimit_edit.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,status,=,'0'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,status,=,'0'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,is_title,=,'新增'
new_deposit.pbl/w_plan_cust_befor_new.srw,is_billno,=,''
new_deposit.pbl/w_plan_cust_befor_new.srw,is_title,=,'查看'
new_deposit.pbl/w_plan_cust_befor_new.srw,is_title,=,'新增'
new_deposit.pbl/w_plan_cust_befor_new.srw,is_billno,=,''
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_plan_cust_befor_new.srw,useflg,=,'1'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'0'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'1'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'1'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'1'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'1'
new_deposit.pbl/w_pop_gd.srw,is_gdtye,=,'1'
price.pbl/d_mm_label_change_query.srd,useflg,=,'0'
price.pbl/u_mm_adjprice.sru,useflg,=,'1'
price.pbl/u_mm_label.sru,useflg,=,'0'
price.pbl/u_mm_label.sru,useflg,=,'1'
price.pbl/u_mm_label_change.sru,useflg,=,'0'
price.pbl/u_mm_label_change.sru,useflg,=,'1'
price.pbl/u_mm_label_change.sru,useflg,=,'1'
price.pbl/w_r_mm_adjprice.srw,useflg,=,'1'
price.pbl/w_r_mm_adjprice.srw,useflg,<>,'9'
price.pbl/w_r_mm_adjprice.srw,useflg,=,'9'
price.pbl/w_r_mm_adjprice.srw,useflg,<>,'9'
price.pbl/w_r_mm_adjprice.srw,useflg,<>,'9'
price.pbl/w_r_mm_adjprice.srw,useflg,=,'9'
price.pbl/w_r_mm_adjprice.srw,useflg,<>,'9'
price.pbl/w_r_mm_label.srw,useflg,=,'1'
price.pbl/w_r_mm_label.srw,is_typ,=,'1'
price.pbl/w_r_mm_label_change.srw,is_oper,<>,''
price.pbl/w_r_mm_label_change.srw,useflg,=,'1'
price.pbl/w_r_mm_label_change.srw,useflg,=,'1'
price.pbl/w_r_mm_label_change.srw,useflg,=,'0'
purchase.pbl/d_pcplan_m.srd,useflg,=,'1'
purchase.pbl/d_pcplan_m_audit.srd,useflg,=,'1'
purchase.pbl/d_pc_register_browse.srd,useflg,=,'9'
purchase.pbl/d_pc_register_browse_a.srd,useflg,=,'0'
purchase.pbl/u_pc_plan.sru,is_title,=,'新增'
purchase.pbl/u_pc_plan.sru,useflg,=,'9'
purchase.pbl/u_pc_plan.sru,useflg,<>,'9'
purchase.pbl/u_pc_plan.sru,is_title,=,'修改'
purchase.pbl/u_pc_plan.sru,is_costtype,=,'2'
purchase.pbl/u_pc_plandt.sru,is_itemcd,=,''
purchase.pbl/u_pc_plandt.sru,is_itemcd,=,''
purchase.pbl/u_pc_plandt_edit.sru,is_itemcd,=,''
purchase.pbl/u_pc_plandt_edit.sru,is_itemcd,=,''
purchase.pbl/u_pc_plandt_qt.sru,is_itemcd,=,''
purchase.pbl/u_pc_plandt_qt.sru,is_itemcd,=,''
purchase.pbl/u_pc_planstatus.sru,childflg,=,'0'
purchase.pbl/u_pc_planstatus.sru,childflg,=,'1'
purchase.pbl/u_pc_planstatus.sru,useflg,=,'0'
purchase.pbl/u_pc_planstatus.sru,useflg,=,'0'
purchase.pbl/u_pc_planstatus_new.sru,useflg,=,'1'
purchase.pbl/u_pc_planstatus_new.sru,useflg,=,'1'
purchase.pbl/u_pc_plan_audit.sru,is_title,=,'新增'
purchase.pbl/u_pc_plan_audit.sru,useflg,<>,'9'
purchase.pbl/u_pc_plan_audit.sru,is_title,=,'修改'
purchase.pbl/u_pc_plan_audit.sru,is_costtype,=,'2'
purchase.pbl/u_pc_register_examine.sru,useflg,=,'1'
purchase.pbl/u_pc_register_examine.sru,useflg,=,'1'
purchase.pbl/u_pc_register_examine.sru,useflg,=,'1'
purchase.pbl/u_pc_register_manage.sru,useflg,=,'1'
purchase.pbl/u_pc_register_manage.sru,useflg,=,'1'
purchase.pbl/w_r_pc_itemadd_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,useflg,=,'0'
purchase.pbl/w_r_pc_itemadd_new.srw,useflg,=,'1'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,<>,'TH'
purchase.pbl/w_r_pc_itemadd_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemadd_new.srw,useflg,=,'1'
purchase.pbl/w_r_pc_itemadd_new.srw,useflg,=,'1'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemadd_new.srw,is_pctyp,<>,'TH'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_itemmodify_new.srw,useflg,=,'0'
purchase.pbl/w_r_pc_itemmodify_new.srw,useflg,=,'1'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,<>,'TH'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_itemtyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_itemmodify_new.srw,is_pctyp,<>,'TH'
purchase.pbl/w_r_pc_plan.srw,is_billid,=,'其他'
purchase.pbl/w_r_pc_plan_edit.srw,is_billid,=,'其他'
purchase.pbl/w_r_pc_plan_qt.srw,is_billid,=,'其他'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'TS'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'JP'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'TH'
purchase.pbl/w_r_pc_register_input.srw,useflg,=,'1'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_register_input.srw,useflg,=,'1'
purchase.pbl/w_r_pc_register_input.srw,useflg,<>,'9'
purchase.pbl/w_r_pc_register_input.srw,useflg,<>,'9'
purchase.pbl/w_r_pc_register_input.srw,is_parm,=,'A'
purchase.pbl/w_r_pc_register_input.srw,is_parm,=,'A'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'ZC'
purchase.pbl/w_r_pc_register_input.srw,is_pctyp,=,'CG'
purchase.pbl/w_r_pc_register_input.srw,is_parm,=,'A'
purchase.pbl/w_r_pc_register_input.srw,useflg,=,'1'
purchase.pbl/w_r_pc_register_input.srw,useflg,=,'1'
purchase.pbl/w_r_pc_register_input.srw,useflg,=,'1'
qc.pbl/u_qc_rec_result_cp.sru,is_title,=,'新增'
qc.pbl/u_qc_rec_result_cp.sru,useflg,<>,'9'
qc.pbl/u_qc_rec_result_cp.sru,is_costtype,=,'2'
qc.pbl/u_qc_rep_cptj.sru,is_wh_filter,=,''
qc.pbl/u_qc_rep_result.sru,is_wh_filter,=,''
qc.pbl/u_qc_rep_result.sru,is_wh_filter,=,''
qc.pbl/u_qc_rep_result.sru,current_status,IN,"(""+ LEFT(LS_STATUS,LEN(LS_STATUS)"
qc.pbl/u_qc_result_audit.sru,is_title,=,'新增'
qc.pbl/u_qc_result_audit.sru,useflg,<>,'9'
qc.pbl/u_qc_result_audit.sru,is_title,=,'修改'
qc.pbl/u_qc_result_audit.sru,is_costtype,=,'2'
qc.pbl/u_qc_result_manage.sru,is_title,=,'新增'
qc.pbl/u_qc_result_manage.sru,useflg,<>,'9'
qc.pbl/u_qc_result_manage.sru,is_title,=,'修改'
qc.pbl/u_qc_result_manage.sru,is_costtype,=,'2'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'CG'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'TS'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'JP'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'TH'
qc.pbl/w_qc_result_input.srw,useflg,=,'1'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'CG'
qc.pbl/w_qc_result_input.srw,useflg,=,'1'
qc.pbl/w_qc_result_input.srw,useflg,<>,'9'
qc.pbl/w_qc_result_input.srw,useflg,<>,'9'
qc.pbl/w_qc_result_input.srw,is_parm,=,'A'
qc.pbl/w_qc_result_input.srw,is_parm,=,'A'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'ZC'
qc.pbl/w_qc_result_input.srw,is_pctyp,=,'CG'
qc.pbl/w_qc_result_input.srw,is_parm,=,'A'
qc.pbl/w_qc_result_input.srw,useflg,=,'0'
qc.pbl/w_qc_result_input.srw,useflg,=,'1'
qc.pbl/w_qc_result_input.srw,useflg,=,'1'
qc.pbl/w_qc_result_input.srw,is_status,=,'0'
qc.pbl/w_qc_result_input.srw,is_status,=,'1'
qc.pbl/w_qc_result_input.srw,is_status,=,'1'
report.pbl/d_custinfo_rep.srd,useflg,=,'1'
report.pbl/d_item_stock.srd,useflg,=,'1'
report.pbl/d_mm_item_eidlist.srd,useflg,=,'1'
report.pbl/d_mm_pos_r_eid.srd,useflg,=,'1'
report.pbl/d_mm_pos_r_eid.srd,useflg,=,'1'
report.pbl/d_pos_lsgldate_rep.srd,useflg,=,'1'
report.pbl/d_unitpos_cust_rep.srd,useflg,=,'1'
report.pbl/d_wh_iremtiv.srd,useflg,=,'1'
report.pbl/d_wh_iremtiv.srd,useflg,=,'1'
report.pbl/d_wh_iremtiv.srd,useflg,=,'1'
report.pbl/d_wh_iremtiv.srd,useflg,=,'0'
report.pbl/d_wh_iremtiv.srd,useflg,=,'0'
report.pbl/d_wh_iremtiv.srd,useflg,=,'1'
report.pbl/d_xs_openlist.srd,useflg,=,'1'
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_assets_error.sru,useflg,=,'1'
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,useflg,=,'1'
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,is_classcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_assets_error.sru,is_itemcd,=,''
report.pbl/u_biz_account_rep.sru,is_wh_filter,=,''
report.pbl/u_custinfo_rep.sru,is_wh_filter,=,''
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,is_itemcd,=,''
report.pbl/u_eid_tract.sru,useflg,=,'1'
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,is_itemcd,=,''
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,useflg,=,'1'
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,is_classcd,=,''
report.pbl/u_eid_tract.sru,is_itemcd,=,''
report.pbl/u_eid_tract.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_classcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_whcd,=,''
report.pbl/u_item_stock.sru,is_whcd,=,''
report.pbl/u_item_stock.sru,is_whcd,=,''
report.pbl/u_item_stock.sru,is_classcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_classcd,=,''
report.pbl/u_item_stock.sru,is_classcd,=,''
report.pbl/u_item_stock.sru,is_classcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock.sru,useflg,=,'1'
report.pbl/u_item_stock.sru,is_whcd,=,''
report.pbl/u_item_stock.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_classcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_whcd,=,''
report.pbl/u_item_stock_report.sru,is_whcd,=,''
report.pbl/u_item_stock_report.sru,is_whcd,=,''
report.pbl/u_item_stock_report.sru,is_classcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_classcd,=,''
report.pbl/u_item_stock_report.sru,is_classcd,=,''
report.pbl/u_item_stock_report.sru,is_classcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_item_stock_report.sru,useflg,=,'1'
report.pbl/u_item_stock_report.sru,is_whcd,=,''
report.pbl/u_item_stock_report.sru,is_itemcd,=,''
report.pbl/u_mm_bom_change.sru,is_classcd,=,''
report.pbl/u_mm_bom_change.sru,is_itemcd,=,''
report.pbl/u_mm_bom_change.sru,is_custcd,=,''
report.pbl/u_mm_bom_change.sru,is_custcd,=,''
report.pbl/u_mm_bom_change.sru,useflg,=,'1'
report.pbl/u_mm_bom_change.sru,useflg,=,'1'
report.pbl/u_mm_bom_change.sru,is_itemcd,=,''
report.pbl/u_mm_bom_change.sru,is_itemcd,=,''
report.pbl/u_mm_bom_change.sru,is_classcd,=,''
report.pbl/u_mm_bom_change.sru,is_classcd,=,''
report.pbl/u_mm_bom_change.sru,is_classcd,=,''
report.pbl/u_mm_bom_change.sru,is_itemcd,=,''
report.pbl/u_mm_bom_change.sru,is_itemcd,=,''
report.pbl/u_mm_bom_search.sru,is_classcd,=,''
report.pbl/u_mm_bom_search.sru,is_itemcd,=,''
report.pbl/u_mm_bom_search.sru,is_custcd,=,''
report.pbl/u_mm_bom_search.sru,is_custcd,=,''
report.pbl/u_mm_bom_search.sru,useflg,=,'1'
report.pbl/u_mm_bom_search.sru,useflg,=,'1'
report.pbl/u_mm_bom_search.sru,is_itemcd,=,''
report.pbl/u_mm_bom_search.sru,is_itemcd,=,''
report.pbl/u_mm_bom_search.sru,is_classcd,=,''
report.pbl/u_mm_bom_search.sru,is_classcd,=,''
report.pbl/u_mm_bom_search.sru,is_classcd,=,''
report.pbl/u_mm_bom_search.sru,is_itemcd,=,''
report.pbl/u_mm_bom_search.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'0'
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'0'
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,useflg,=,'1'
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_classcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_cust_useflg_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_whcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_whcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_whcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_whcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist.sru,useflg,=,'1'
report.pbl/u_mm_item_eidlist.sru,is_whcd,=,''
report.pbl/u_mm_item_eidlist.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,useflg,=,'1'
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,useflg,=,'1'
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_classcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_mm_item_eidlist_modify.sru,is_itemcd,=,''
report.pbl/u_pc_history.sru,is_itemcds,=,''
report.pbl/u_pc_history.sru,is_itemcds1,=,''
report.pbl/u_pc_history.sru,is_itemnms,=,''
report.pbl/u_pc_history.sru,is_itemclasscds,=,''
report.pbl/u_pc_history.sru,is_itemclassnms,=,''
report.pbl/u_pc_history.sru,is_itemcds,=,''
report.pbl/u_pc_history.sru,is_itemnms,=,''
report.pbl/u_pc_history.sru,is_classcds,=,''
report.pbl/u_pc_history.sru,is_classcds1,=,''
report.pbl/u_pc_history.sru,is_classnms,=,''
