"来源文件","代码中引用表"
"itsm02.pbl/d_itsm_store_close_grid_list.srd","TIT18_STORE_CLOSE"
"itsm02.pbl/d_itsm_store_close_grid.srd","TIT18_STORE_CLOSE"
"itsm02.pbl/d_itsm_store_close_tx.srd","TIT18_STORE_CLOSE"
"itsm02.pbl/d_itsm_pos_r_eid_choose_new.srd","TIT19_ON_CHOOSEDT"
"itsm02.pbl/d_itsm_pos_r_eid_choose_old.srd","TIT19_ON_CHOOSEDT"
"itsm02.pbl/d_itsm_pos_r_eid_choose.srd","TIT19_ON_CHOOSEDT"
"itsm02.pbl/w_r_itsm_replace.srw","TIT19_ON_CHOOSEDT"
"itsm.pbl/d_dispatch_free.srd","TIT21_MAINTENANCE_DISPATCH"
"itsm.pbl/d_dispatch.srd","TIT21_MAINTENANCE_DISPATCH"
"itsm.pbl/u_itsm_rcwh_h.sru","tit21_maintenance_dispatch"
"itsm.pbl/u_itsm_rcwh_ve.sru","tit21_maintenance_dispatch"
"itsm02.pbl/d_itsm_dispatch_report.srd","tit21_maintenance_dispatch"
"kq.pbl/u_itsm_wzx.sru","tit21_maintenance_dispatch"
"itsm.pbl/d_dispatch.srd","TIT22_FETION_SEND"
"itsm.pbl/d_fetion_free.srd","TIT22_FETION_SEND"
"itsm.pbl/d_fetion.srd","TIT22_FETION_SEND"
"itsm.pbl/u_itsm_rcwh_h.sru","tit22_fetion_send"
"itsm.pbl/u_itsm_rcwh_ve.sru","tit22_fetion_send"
"kq.pbl/u_itsm_wzx.sru","tit22_fetion_send"
"itsm.pbl/d_divechange_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_free_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_maintenance_d2d_free.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_maintenance_d2d.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_open_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_renovat_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_storeclose_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_whd_report_ex.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_whd_report.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/u_itsm_open.sru","tit23_maintenance_d2d"
"itsm.pbl/u_itsm_rcwh_h.sru","tit23_maintenance_d2d"
"itsm.pbl/u_itsm_rcwh_ve.sru","tit23_maintenance_d2d"
"itsm.pbl/u_itsm_renovate.sru","tit23_maintenance_d2d"
"itsm.pbl/w_r_itsm_d2d.srw","tit23_maintenance_d2d"
"itsm02.pbl/d_itsm_paper_ave_form_report.srd","TIT23_MAINTENANCE_D2D"
"itsm02.pbl/d_maintenance_daily_d2d_form.srd","TIT23_MAINTENANCE_D2D"
"itsm02.pbl/u_itsm_device_change.sru","tit23_maintenance_d2d"
"itsm02.pbl/u_itsm_free_replace.sru","tit23_maintenance_d2d"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","tit23_maintenance_d2d"
"itsm02.pbl/u_itsm_maintenance_daily.sru","tit23_maintenance_d2d"
"itsm02.pbl/u_itsm_store_close.sru","tit23_maintenance_d2d"
"itsm02.pbl/w_r_itsm_view_1.srw","tit23_maintenance_d2d"
"itsm02.pbl/w_r_itsm_view.srw","tit23_maintenance_d2d"
"kq.pbl/u_itsm_wzx.sru","tit23_maintenance_d2d"
"lsgldata.pbl/u_mm_cust_g3.sru","TIT23_MAINTENANCE_D2D"
"new_deposit.pbl/d_whd_report_startup.srd","TIT23_MAINTENANCE_D2D"
"itsm.pbl/d_maintenance_rv.srd","TIT24_MAINTENANCE_RV"
"itsm.pbl/u_itsm_open.sru","tit24_maintenance_rv"
"itsm.pbl/u_itsm_rcwh_h.sru","tit24_maintenance_rv"
"itsm.pbl/u_itsm_rcwh_ve.sru","tit24_maintenance_rv"
"itsm.pbl/u_itsm_renovate.sru","tit24_maintenance_rv"
"itsm.pbl/w_r_itsm_d2d.srw","tit24_maintenance_rv"
"itsm02.pbl/u_itsm_device_change.sru","tit24_maintenance_rv"
"itsm02.pbl/u_itsm_free_replace.sru","tit24_maintenance_rv"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","tit24_maintenance_rv"
"itsm02.pbl/u_itsm_maintenance_daily.sru","tit24_maintenance_rv"
"itsm02.pbl/u_itsm_store_close.sru","tit24_maintenance_rv"
"kq.pbl/u_itsm_wzx.sru","tit24_maintenance_rv"
"itsm.pbl/d_accessup_free.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_accessup.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_accessup4pos_free.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_exception_list.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_noclose_report.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_noclose.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_whd_report_ex.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_whd_report.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/u_itsm_rcwh_h.sru","tit25_accessories_update"
"itsm.pbl/u_itsm_rcwh_ve.sru","tit25_accessories_update"
"itsm02.pbl/d_itsm_accessories_update_report.srd","TIT25_ACCESSORIES_UPDATE"
"kq.pbl/d_wzx_report.srd","TIT25_ACCESSORIES_UPDATE"
"kq.pbl/u_itsm_wzx.sru","tit25_accessories_update"
"new_deposit.pbl/d_whd_report_startup.srd","TIT25_ACCESSORIES_UPDATE"
"itsm.pbl/d_maintenance_pay_free.srd","TIT26_PAYLIST"
"itsm.pbl/d_maintenance_pay.srd","TIT26_PAYLIST"
"itsm02.pbl/d_itsm_accessories_update_report.srd","TIT26_PAYLIST"
"itsm.pbl/u_itsm_open.sru","TIT27_CLOSE_BILLS"
"itsm.pbl/u_itsm_rcwh_h.sru","TIT27_CLOSE_BILLS"
"itsm.pbl/u_itsm_rcwh_ve.sru","TIT27_CLOSE_BILLS"
"itsm.pbl/u_itsm_renovate.sru","TIT27_CLOSE_BILLS"
"itsm02.pbl/u_itsm_device_change.sru","TIT27_CLOSE_BILLS"
"itsm02.pbl/u_itsm_free_replace.sru","TIT27_CLOSE_BILLS"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","TIT27_CLOSE_BILLS"
"itsm02.pbl/u_itsm_maintenance_daily.sru","TIT27_CLOSE_BILLS"
"itsm02.pbl/u_itsm_store_close.sru","TIT27_CLOSE_BILLS"
"kq.pbl/u_itsm_wzx.sru","TIT27_CLOSE_BILLS"
"itsm.pbl/d_free_report.srd","TIT28_FREE_REPLACE"
"itsm02.pbl/d_itsm_free_replace_dt_list.srd","TIT28_FREE_REPLACE"
"itsm02.pbl/d_itsm_free_replace_form.srd","TIT28_FREE_REPLACE"
"itsm02.pbl/d_itsm_free_replace_grid_list.srd","TIT28_FREE_REPLACE"
"itsm02.pbl/d_itsm_free_replace_grid.srd","TIT28_FREE_REPLACE"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","TIT28_FREE_REPLACE"
"itsm.pbl/w_r_itsm_d2d.srw","tit28_free_replace_dt"
"itsm02.pbl/d_itsm_free_replace_dt_form.srd","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/d_itsm_free_replace_dt_grid.srd","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/d_itsm_free_replace_dt_list.srd","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_device_change.sru","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_free_replace.sru","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_maintenance_daily.sru","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","TIT28_FREE_REPLACE_DT"
"itsm02.pbl/u_itsm_store_close.sru","TIT28_FREE_REPLACE_DT"
"itsm.pbl/d_itsm_noclose_track_free.srd","tit29_noclose_track"
"itsm.pbl/d_itsm_noclose_track.srd","tit29_noclose_track"
"itsm.pbl/d_noclose.srd","TIT29_NOCLOSE_TRACK"
"itsm.pbl/w_r_itsm_nocl_track.srw","tit29_noclose_track"
"new_deposit.pbl/d_inv_limit_grid.srd","tiv01_invlimit"
"new_deposit.pbl/d_iv_invlimit.srd","tiv01_invlimit"
"new_deposit.pbl/u_inv_limit.sru","TIV01_InvLimit"
"new_deposit.pbl/u_plan_rp_arg.sru","TIV01_InvLimit"
"new_deposit.pbl/w_invlimit_edit.srw","TIV01_INVLIMIT"
"purchase.pbl/w_r_pc_itemadd_new.srw","tiv01_invlimit"
"purchase.pbl/w_r_pc_itemmodify_new.srw","tiv01_invlimit"
"new_deposit.pbl/w_invlimit_edit.srw","tiv02_invlimit_hi"
"itsm.pbl/w_r_itsm_accessup.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_accessup4pos.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_d2d_cdjl.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_d2d.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_dispatch.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_equ_open.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_fetion.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_nocl_track.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_pay.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_renovate.srw","tiv11_Detail"
"itsm.pbl/w_r_itsm_rv.srw","tiv11_Detail"
"itsm02.pbl/w_r_ex_gh.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_close_tx.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_device_change.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_liability.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_pos_daily.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_pt.srw","tiv11_Detail"
"itsm02.pbl/w_r_itsm_replace.srw","tiv11_Detail"
"sale.pbl/w_plan_imple_edit.srw","tiv11_Detail"
"sale.pbl/w_r_ex_audit_direct.srw","tiv11_Detail"
"sale.pbl/w_r_ex_bill.srw","tiv11_Detail"
"sale.pbl/w_r_ex_bq.srw","tiv11_Detail"
"sale.pbl/w_r_ex_ck.srw","tiv11_Detail"
"sale.pbl/w_r_ex_extra.srw","tiv11_Detail"
"sale.pbl/w_r_ex_gb.srw","tiv11_Detail"
"sale.pbl/w_r_sl_bill.srw","tiv11_Detail"
"sale.pbl/w_serve_plan.srw","tiv11_Detail"
"wh.pbl/w_wh_asset_c_a.srw","tiv11_Detail"
"new_deposit.pbl/u_plan_report.sru","TIV12_DetailDt"
"report.pbl/u_pc_history_d.sru","TIV12_DetailDt"
"report.pbl/u_pc_history.sru","TIV12_DetailDt"
"report.pbl/u_sc_report_d.sru","TIV12_DetailDt"
"report.pbl/u_sl_status.sru","TIV12_DetailDt"
"report.pbl/u_wh_historykc.sru","TIV12_DetailDt"
"itsm02.pbl/w_r_ex_gh.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_audit_direct.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_bill.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_bq.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_ck.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_extra.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_ex_gb.srw","tiv30_ShopCheckPlan"
"sale.pbl/w_r_sl_bill.srw","tiv30_ShopCheckPlan"
"wh.pbl/w_wh_asset_c_a.srw","tiv30_ShopCheckPlan"
"base_srv.pbl/d_iv_txovb.srd","tiv33_ovbill"
"kq.pbl/d_kq_free.srd","tkq01_attendance"
"kq.pbl/dddd.srd","tkq01_attendance"
"kq.pbl/u_kq_imp.sru","TKQ01_ATTENDANCE"
"kq.pbl/d_kq_tj_bk.srd","TKQ02_ATTENDANCECOUNT"
"kq.pbl/d_kq_tj.srd","TKQ02_ATTENDANCECOUNT"
"app_d.pbl/d_mc_funcd_groupright.srd","tmc01_Menus"
"app_d.pbl/d_mc_menu_form.srd","TMC01_MENUS"
"app_d.pbl/d_mc_menu_right.srd","tmc01_Menus"
"app_d.pbl/d_mc_usermenu_grid.srd","tmc01_Menus"
"app_main.pbl/u_appbase.sru","tmc01_Menus"
"app_main.pbl/u_startpage.sru","TMC01_MENUS"
"app_objects.pbl/nvo_appservice.sru","tmc02_MenusDt"
"app_d.pbl/d_mc_menus_user_list.srd","tmc03_UserMenus"
"app_d.pbl/d_mc_usermenu_grid.srd","tmc03_UserMenus"
"app_d.pbl/d_mc_usermenu_update.srd","tmc03_usermenus"
"app_d.pbl/d_mc_dept_form.srd","tmc11_departments"
"app_d.pbl/d_mc_dept_list.srd","tmc11_departments"
"app_dddw.pbl/dd_mc_dept_valid.srd","TMC11_DEPARTMENTS"
"app_dddw.pbl/dd_mc_dept.srd","TMC11_DEPARTMENTS"
"itsm.pbl/d_whd_report_ex.srd","TMC11_DEPARTMENTS"
"new_deposit.pbl/d_whd_report_startup.srd","TMC11_DEPARTMENTS"
"app_d.pbl/d_mc_groups_form.srd","tmc12_groups"
"app_d.pbl/d_mc_groups_list.srd","tmc12_groups"
"app_d.pbl/d_mc_usergroup.srd","tmc12_Groups"
"app_dddw.pbl/dd_mc_groups_valid.srd","TMC12_GROUPS"
"app_dddw.pbl/dd_mc_groups.srd","TMC12_GROUPS"
"app_objects.pbl/nvo_app_selectdata.sru","tmc12_groups"
"app_d.pbl/d_mc_areausers.srd","tmc13_Users"
"app_d.pbl/d_mc_groupusers.srd","tmc13_Users"
"app_d.pbl/d_mc_user_form.srd","TMC13_USERS"
"app_d.pbl/d_mc_users_list.srd","TMC13_USERS"
"app_dddw.pbl/dd_mc_users_valid.srd","tmc13_users"
"app_dddw.pbl/dd_mc_users.srd","tmc13_users"
"app_main.pbl/w_m_appmain.srw","tmc13_users"
"app_objects.pbl/nvo_app_selectdata.sru","tmc13_Users"
"app_objects.pbl/nvo_myappsrv.sru","tmc13_Users"
"app_system.pbl/u_mc_department.sru","tmc13_users"
"app_system.pbl/u_mc_user.sru","tmc13_users"
"app_system.pbl/w_r_mc_areauser.srw","tmc13_users"
"app_system.pbl/w_r_mc_password_sys.srw","tmc13_users"
"app_system.pbl/w_r_mc_password.srw","tmc13_Users"
"base_cust.pbl/u_mm_bom_list.sru","tmc13_users"
"itsm02.pbl/u_itsm_liability_group.sru","TMC13_USERS"
"itsm02.pbl/u_itsm_rep_accessories_update.sru","tmc13_users"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_mdjy_dldate.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_mdjy_item.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_mdjy.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_mdsc.sru","TMC13_USERS"
"lsgldata.pbl/u_jy_scb_sjjy.sru","TMC13_USERS"
"lsgldata.pbl/u_mm_cust_g3.sru","tmc13_users"
"lsgldata.pbl/u_mm_mflog.sru","tmc13_users"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","tmc13_users"
"price.pbl/u_mm_label_change.sru","tmc13_users"
"price.pbl/w_r_mm_label_change.srw","tmc13_users"
"purchase.pbl/w_r_pc_register_input.srw","tmc13_users"
"qc.pbl/w_qc_result_input.srw","tmc13_users"
"report.pbl/u_assets_error.sru","tmc13_users"
"report.pbl/u_eid_tract.sru","tmc13_users"
"report.pbl/u_mm_bom_change.sru","tmc13_users"
"report.pbl/u_mm_bom_search.sru","tmc13_users"
"report.pbl/u_mm_cust_modify.sru","tmc13_users"
"report.pbl/u_mm_cust_useflg_modify.sru","tmc13_users"
"report.pbl/u_mm_item_eidlist_modify.sru","tmc13_users"
"report.pbl/u_wh_dayitemqty.sru","tmc13_users"
"report.pbl/u_wh_error.sru","tmc13_users"
"report.pbl/u_wh_itemtiv.sru","tmc13_users"
"report.pbl/u_xs_openlist.sru","tmc13_users"
"report.pbl/u_xs_openrep.sru","tmc13_users"
"sale.pbl/u_serve_plan.sru","TMC13_USERS"
"wh_syc.pbl/w_wh_whin_input.srw","tmc13_users"
"wh_syc.pbl/w_wh_whout_input.srw","tmc13_users"
"wh.pbl/w_wh_allocatein_input.srw","tmc13_users"
"wh.pbl/w_wh_allocateout_input.srw","tmc13_users"
"wh.pbl/w_wh_lendin_input.srw","tmc13_users"
"wh.pbl/w_wh_lendout_input.srw","tmc13_users"
"wh.pbl/w_wh_out_input.srw","tmc13_users"
"wh.pbl/w_wh_pcin_input.srw","tmc13_users"
"wh.pbl/w_wh_pcout_input.srw","tmc13_users"
"wh.pbl/w_wh_qcin_input.srw","tmc13_users"
"wh.pbl/w_wh_qcout_input.srw","tmc13_users"
"wh.pbl/w_wh_salecl_input.srw","tmc13_users"
"wh.pbl/w_wh_salein_input.srw","tmc13_users"
"wh.pbl/w_wh_saleout_input.srw","tmc13_users"
"wh.pbl/w_wh_scin_input.srw","tmc13_users"
"wh.pbl/w_wh_scout_input.srw","tmc13_users"
"wh.pbl/w_wh_sct_input.srw","tmc13_users"
"wh.pbl/w_wh_servicein_input.srw","tmc13_users"
"wh.pbl/w_wh_serviceout_input.srw","tmc13_users"
"app_d.pbl/d_mc_groupuser_grid.srd","tmc21_usergroup"
"app_d.pbl/d_mc_groupusers.srd","tmc21_UserGroup"
"app_d.pbl/d_mc_menu_right.srd","tmc21_UserGroup"
"app_d.pbl/d_mc_menus_user_list.srd","tmc21_UserGroup"
"app_d.pbl/d_mc_usergroup_grid.srd","tmc21_usergroup"
"app_d.pbl/d_mc_usergroup.srd","tmc21_UserGroup"
"app_d.pbl/d_mc_usermenu_grid.srd","tmc21_UserGroup"
"app_main.pbl/u_startpage.sru","tmc21_UserGroup"
"app_main.pbl/w_m_appmain.srw","TMC21_USERGROUP"
"app_objects.pbl/nvo_app_selectdata.sru","tmc21_usergroup"
"app_objects.pbl/nvo_appservice.sru","tmc21_UserGroup"
"base_cust.pbl/u_mm_address.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_bom_new.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_bomitem.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_cmmmode.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_customer.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_item.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_itembar.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_itembom.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_itemcust.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_itemunit.sru","tmc21_usergroup"
"base_cust.pbl/u_mm_supplier.sru","tmc21_usergroup"
"base_cust.pbl/w_customers_editdata.srw","tmc21_usergroup"
"base_cust.pbl/w_r_mm_edititem.srw","tmc21_usergroup"
"itsm.pbl/u_itsm_archivecode_bak.sru","tmc21_usergroup"
"itsm.pbl/u_itsm_archivecode.sru","tmc21_usergroup"
"itsm.pbl/u_itsm_liab.sru","tmc21_usergroup"
"itsm.pbl/u_itsm_open.sru","tmc21_UserGroup"
"itsm.pbl/u_itsm_rcwh_h.sru","tmc21_UserGroup"
"itsm.pbl/u_itsm_rcwh_ve.sru","tmc21_UserGroup"
"itsm.pbl/u_itsm_renovate.sru","tmc21_UserGroup"
"itsm.pbl/w_r_itsm_d2d_cdjl.srw","tmc21_UserGroup"
"itsm.pbl/w_r_itsm_d2d.srw","tmc21_UserGroup"
"itsm02.pbl/u_itsm_device_change.sru","tmc21_UserGroup"
"itsm02.pbl/u_itsm_free_replace.sru","tmc21_UserGroup"
"itsm02.pbl/u_itsm_maintenance_daily.sru","tmc21_UserGroup"
"itsm02.pbl/u_itsm_store_close.sru","tmc21_UserGroup"
"kq.pbl/u_itsm_wzx.sru","tmc21_UserGroup"
"lsgldata.pbl/u_jy_lsgl_customer.sru","tmc21_usergroup"
"lsgldata.pbl/u_jy_ssb_customer.sru","tmc21_usergroup"
"lsgldata.pbl/u_wt_poschange.sru","tmc21_usergroup"
"new_deposit.pbl/u_asset_report.sru","tmc21_UserGroup"
"new_deposit.pbl/u_deposit_confrim.sru","tmc21_UserGroup"
"new_deposit.pbl/u_plan_befor_new.sru","tmc21_UserGroup"
"purchase.pbl/u_pc_plandt_edit.sru","tmc21_usergroup"
"purchase.pbl/u_pc_plandt_qt.sru","tmc21_usergroup"
"purchase.pbl/u_pc_plandt.sru","tmc21_usergroup"
"purchase.pbl/u_pc_planstatus.sru","tmc21_usergroup"
"report.pbl/w_r_bom_change.srw","TMC21_USERGROUP"
"sale.pbl/u_plan_befor.sru","tmc21_UserGroup"
"sale.pbl/u_plan_imple.sru","tmc21_UserGroup"
"sale.pbl/u_plancust_check.sru","tmc21_UserGroup"
"sale.pbl/u_serve_cust.sru","tmc21_UserGroup"
"sale.pbl/u_serve_imple.sru","tmc21_UserGroup"
"sale.pbl/u_serve_plan.sru","tmc21_UserGroup"
"sale.pbl/u_server_call.sru","tmc21_UserGroup"
"app_d.pbl/d_mc_busityp_form.srd","tmc22_UserBusiTyp"
"app_system.pbl/u_mc_user.sru","tmc22_UserBusityp"
"app_d.pbl/d_mc_funcd_groupright.srd","tmc31_GroupRight"
"app_d.pbl/d_mc_groupright.srd","tmc31_groupright"
"app_d.pbl/d_mc_menu_right.srd","tmc31_GroupRight"
"app_d.pbl/d_mc_menus_user_list.srd","tmc31_GroupRight"
"app_d.pbl/d_mc_usermenu_grid.srd","tmc31_GroupRight"
"app_main.pbl/u_startpage.sru","tmc31_GroupRight"
"app_objects.pbl/nvo_appservice.sru","tmc31_GroupRight"
"app_objects.pbl/nvo_myappsrv.sru","tmc42_ConnectInfo"
"app_objects.pbl/nvo_appservice.sru","tmc43_Logs"
"app_main.pbl/w_m_appmain.srw","tmc51_VerCtrl"
"app_objects.pbl/nvo_myappsrv.sru","tmc51_VerCtrl"
"app_system.pbl/u_mc_uploadfile.sru","tmc51_VerCtrl"
"app_objects.pbl/nvo_myappsrv.sru","tmc71_SysParm"
"sale.pbl/nvo_saleservice.sru","tmc71_sysparm"
"report.pbl/d_tmm43_tract.srd","tmm_eid_change"
"report.pbl/u_eid_tract.sru","tmm_eid_change"
"report.pbl/w_r_bom_change.srw","TMM_EID_CHANGE"
"app_d.pbl/d_mc_company.srd","tmm01_company"
"app_objects.pbl/nvo_appservice.sru","tmm01_company"
"app_objects.pbl/nvo_myappsrv.sru","tmm01_Company"
"base_cust.pbl/w_customers_editdata.srw","tmm01_company"
"base_cust.pbl/w_supplier_editdata.srw","tmm01_company"
"trans.pbl/w_r_trans_in_allbill.srw","tmm01_company"
"app_d.pbl/d_mm_country_form.srd","tmm02_country"
"app_d.pbl/d_mm_country_list.srd","tmm02_country"
"app_dddw.pbl/dd_mm_country.srd","tmm02_country"
"app_d.pbl/d_mm_province_form.srd","tmm03_province"
"app_d.pbl/d_mm_province_list.srd","tmm03_province"
"app_dddw.pbl/dd_mm_province.srd","tmm03_province"
"app_system.pbl/u_mm_city.sru","TMM03_Province"
"app_system.pbl/u_mm_country.sru","tmm03_province"
"app_system.pbl/u_mm_town.sru","TMM03_Province"
"app_d.pbl/d_mm_city_form.srd","tmm04_city"
"app_dddw.pbl/dd_mm_city.srd","tmm04_city"
"app_system.pbl/u_mm_province.sru","tmm04_city"
"app_system.pbl/u_mm_town.sru","TMM04_City"
"app_d.pbl/d_mm_town_form.srd","tmm05_town"
"app_d.pbl/d_mm_town_list.srd","tmm05_town"
"app_system.pbl/u_mm_city.sru","tmm05_town"
"app_objects.pbl/nvo_app_selectdata.sru","tmm11_ItemClass"
"base_cust.pbl/d_mm_bomclass_list.srd","tmm11_itemclass"
"base_cust.pbl/d_mm_itemclass_form.srd","tmm11_itemclass"
"base_cust.pbl/d_mm_itemclass_list.srd","tmm11_itemclass"
"base_cust.pbl/u_mm_bom_list.sru","TMM11_ItemClass"
"base_cust.pbl/u_mm_bom_new.sru","tmm11_ItemClass"
"base_cust.pbl/u_mm_item.sru","tmm11_ItemClass"
"base_cust.pbl/w_r_mm_edititem.srw","tmm11_itemclass"
"itsm.pbl/u_itsm_repairinfo.sru","tmm11_itemclass"
"itsm.pbl/w_r_itsm_accessup.srw","tmm11_itemclass"
"itsm.pbl/w_r_itsm_accessup4pos.srw","tmm11_itemclass"
"itsm.pbl/w_r_itsm_equ_open.srw","tmm11_itemclass"
"itsm.pbl/w_r_itsm_renovate.srw","tmm11_itemclass"
"itsm02.pbl/u_itsm_rep_accessories_update.sru","TMM11_ITEMCLASS"
"itsm02.pbl/w_r_itsm_device_change.srw","tmm11_itemclass"
"itsm02.pbl/w_r_itsm_replace.srw","tmm11_itemclass"
"new_deposit.pbl/d_iv_invlimit.srd","tmm11_itemclass"
"new_deposit.pbl/u_deposit_confrim_ed2.sru","tmm11_itemclass"
"new_deposit.pbl/u_deposit_confrim_ed3.sru","tmm11_itemclass"
"new_deposit.pbl/u_iv_invlimit.sru","TMM11_ItemClass"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","TMM11_ItemClass"
"new_deposit.pbl/u_plan_report.sru","TMM11_ItemClass"
"price.pbl/u_mm_label_change.sru","tmm11_itemclass"
"price.pbl/u_mm_label.sru","tmm11_itemclass"
"price.pbl/w_r_mm_label.srw","tmm11_itemclass"
"purchase.pbl/u_pc_planstatus.sru","tmm11_ItemClass"
"qc.pbl/u_qc_rep_result.sru","TMM11_ItemClass"
"report.pbl/d_wh_iremtiv.srd","TMM11_ItemClass"
"report.pbl/u_assets_error.sru","TMM11_ItemClass"
"report.pbl/u_eid_tract.sru","TMM11_ItemClass"
"report.pbl/u_item_stock_report.sru","TMM11_ItemClass"
"report.pbl/u_item_stock.sru","TMM11_ItemClass"
"report.pbl/u_mm_bom_change.sru","TMM11_ItemClass"
"report.pbl/u_mm_bom_search.sru","TMM11_ItemClass"
"report.pbl/u_mm_cust_modify.sru","TMM11_ItemClass"
"report.pbl/u_mm_cust_useflg_modify.sru","TMM11_ItemClass"
"report.pbl/u_mm_item_eidlist_modify.sru","TMM11_ItemClass"
"report.pbl/u_mm_item_eidlist.sru","TMM11_ItemClass"
"report.pbl/u_pc_history_d.sru","TMM11_ItemClass"
"report.pbl/u_pc_history.sru","TMM11_ItemClass"
"report.pbl/u_sc_report_d.sru","TMM11_ItemClass"
"report.pbl/u_sl_status.sru","TMM11_ItemClass"
"report.pbl/u_wh_dayitemqty.sru","TMM11_ItemClass"
"report.pbl/u_wh_error.sru","TMM11_ItemClass"
"report.pbl/u_wh_historykc.sru","TMM11_ItemClass"
"report.pbl/u_wh_itemtiv.sru","TMM11_ItemClass"
"report.pbl/u_xs_openlist.sru","TMM11_ItemClass"
"report.pbl/u_xs_openrep.sru","TMM11_ItemClass"
"report.pbl/w_r_bom_add.srw","TMM11_ItemClass"
"wh.pbl/d_wh_iremtiv_print.srd","TMM11_ItemClass"
"app_dddw.pbl/dd_wh_itemname.srd","tmm12_items"
"app_objects.pbl/nvo_app_selectdata.sru","tmm12_items"
"appraisal.pbl/u_app_audit.sru","tmm12_Items"
"appraisal.pbl/u_app_manage.sru","tmm12_Items"
"base_cust.pbl/d_mm_bomclass_list.srd","tmm12_items"
"base_cust.pbl/d_mm_items_list.srd","tmm12_items"
"base_cust.pbl/u_mm_bom_list.sru","TMM12_Items"
"base_cust.pbl/u_mm_bom_new.sru","tmm12_Items"
